listing_id,id,date,reviewer_name,comments
64,38386742,7/15/2015,Kelsey,The apartment looks just like the photos. It was very cute and we felt right at home. Lisa was always quick to respond to any questions we had. Her sister greeted us when we arrived and gave us a detailed explanation of how everything worked. We were extremely pleased with the experience. 
64,99775970,9/5/2016,Lenka,"Lisa's appartment is beautiful, clean and in a good location.  The place is a short walk from the park that takes you by beautiful walk to the Van Gogh Museum or you can take a tram that will take you to the city centre in a few minutes. We love her place and definitely recommended."
64,100607375,9/10/2016,Tilman,"We were welcomed by Lisa's sister. She was very friendly and showed us around the apartment. Lisa's apartment is very nice and cozy, we felt like we were home. A supermarket and a tram station are just around the corner which is really great. All in all it was a great stay!"
64,145832873,4/20/2017,Sylvaine,"We had a great time in Lisa's apartment and in Amsterdam. Lisa had given us all the useful information before we arrived. <br/>Lisa's sister, Rosa, greeted us with great kindness by giving us all the information needed for the apartment and gave us tourist information as well.<br/>The apartment is really nice and the proximity to public transport and supermarket made it easy for us to stay. Everything was perfect!"
64,146530949,4/23/2017,Diara,"Very nice and clean apartment. Everything was like on photos. The location is pretty good: direct tram to the center and supermarkets nearby. The first day,  Lisa's sister welcomed us and gave information about everything. I recommend this apartment, who want a pleasant journey to Amsterdam:)"
64,147324226,4/26/2017,Benjamin,"Thank you very much Lisa, your home is very beautiful and clean, I recommend this apartment."
64,147877015,4/29/2017,Phillip,"We had a great stay at Lisa's place. It was exactly what we needed for our stay in Amsterdam. Lisa is super easy to communicate with, and very friendly as well. Would definitely stay at Lisa's again! Thank you Lisa!"
63,36582438,6/29/2015,Raquel,"Wouter's apartment was a a great choice. Wouter is a very helpful host and showed us interesting things in the neighborhood. I've been at his place with my husband and a couple of friends. The apartment was perfect for us four, very clean and cozy. Plus, the place has an incredible rooftop, we were amazed to see the city from the top. It was awesome! <br/><br/>The apartment is located in a residential area, very near to the city center. Tram station is only 2 minutes walk from his apartment and we can also walk to the city center from his place (it took us from 15 to 20 minutes to go there by walking). I think it will be hard to find another place with better ratio quality X location in Amsterdam. We all enjoyed every second of our stay. "
63,37403521,7/6/2015,Vincenzo,"We spent a wonderful weekend. Karin and Wouter are lovely and helpfull. their House beautiful, clean and full of light, you truly feel at home.The location is perfect and Well connected. <br/>Really reccomended"
63,38314215,7/14/2015,Camila,"Wouter foi extremamente gentil conosco, mesmo nÃ£o podendo nos entregar a chave do apartamento pessoalmente diante de atrasos ocorridos na minha viajem ele fez questÃ£o de deixÃ¡-la com um vizinho muito simpÃ¡tico que nos mostrou o apartamento e esclareceu todas as dÃºvidas sobre o imÃ?vel e o bairro. Tivemos um Ã?timo contato com o Wouter por telefone e por mensagens via Airbnb. O apartamento estava limpo e Ã© exatamente como as fotos e a descriÃ§Ã£o feita no site. Que terraÃ§o!!!! Aproveitamos muito o sol ali. O bairro Ã© muito bom tem muitas coisas prÃ?ximo como o Halen (um galpÃ£o com restaurantes e lojas), mercados, cafÃ©s, o centro da cidade Ã© perto e Ã© possÃ?vel chegar a ele a pÃ©, o parque tambÃ©m Ã© prÃ?ximo, ou seja muito bem localizado. Foi tudo Ã?timo!!!  Obrigada."
63,40352074,7/30/2015,Danny,"The property was as described and the pictures do the accomodation justice.  We managed to use the roof terrace when the weather allowed and it is a great place to relax after a day of shopping and sightseeing.<br/>Also as it is located in Oud West we found that it was a great place place to base ourselves.  It is a 20-25 minute walk to Dam Square and the walk has like the rest of Amsterdam plenty of bars, restaurants and shops to visit if desired.<br/>Vondelpark is nearby as well and was great when wanting to escape from sightseeing.<br/>Wouter made us feel very welcome and ensured we had everything we required to enjoy our stay.  Keeping in touch and giving us tips for local attractions (restaurants etc) gave us the option to stay local if desired.  We eat out a few times locally at De Hallen and Spaghetteria where the food was excellent in both eateries.<br/>If I came back to Amsterdam or knew anyone planning to travel to Amsterdam I would definitely recommend Wouter's property and Oud West as a base.  Amsterdam is definitely a place where I'd love to visit more!"
63,43096232,8/17/2015,Yukio,"We stayed for a weekend at Wouter and Karin's place. It was a perfect match. It would've been hard to find a better location if you like us prefer to stay were the Dutch people live and get a little away from the touristy parts of Amsterdam and yet still only be a short walk away from the center. Wouter was very helpful host and made us feel welcome. He also did a very helpful guide with the best spots in the local area which we used a lot. The Food Hallen, breakfast and coffee recommendations were spot on! "
63,46878720,9/14/2015,Igor,"Our stay in Amsterdam at Wouter and Karin's home was wonderful. They welcomed us very pleasantly and gave us a lot of useful information about the city and how to discover it.<br/>We felt ourselves at home and went visiting the city on foot, as lot of interesting spots are easily reachable this way. Even the Schipol airport isn't far away, something like 20 minutes with tram and train.<br/>The house is even better than the pictures are suggesting and the beds are very comfortable ! And we enjoyed the roof terrace, thanks to the weather !"
63,51282507,10/19/2015,Live,We had a very good stay in Amsterdam in Wouter and Karins apartment. Wouter met us and showed us the local area before we went into the apartment. We got a lot of tips and follow-up during our stay as well which we appreciated. I can deeply recommend this apartment. 
63,52843544,11/2/2015,Regi,"Excellent place to stay in Amsterdam! Wouter proved to be a great host that was there to greet us on arrival. He even went above and beyond and welcomed us with a few snacks and offered us a drink before showing us around the neighborhood. <br/><br/>The apartment was beautiful- very modern, very spacious and a great location. We were blown away by the nearby market which is a large hall filled with food vendors and a bar. On Saturday morning there is a farmers market half a block away. <br/><br/>Despite being in such a great location, the apartment was not too loud. While we didn't avail of the rooftop, it was astounding and has great potential. Highly recommend this property to groups of 3-5. "
63,58795359,1/5/2016,Rochelle,"Beautiful apartment, exactly like the pictures. The house was very clean and spacious and it was great to have both the balcony and roof terrace (perfect for NYE as there is a great view for the fireworks). Great location, very close to tram stops. Wouter was very friendly on our arrival, he had brought us breakfast foods and showed us the city via a map. We also had strong communication before the trip. Unfortunately things turned sour at the end of the trip when Wouter arrived home earlier than planned and immediately evicted us out of his home due to miscommunication and misunderstandings. Still, this is an excellent location to stay in Amsterdam, perfect for 3-4 people. "
63,61845308,2/8/2016,Isa,"Wouter was very welcoming and friendly. He was very available before and during our stay in Amsterdam. <br/>His flat is very nice and clean, and there was the same as the pictures. <br/>We spend a weekend in Amsterdam and the location of Wouter flat is perfect, very close to the city center and museum ( Van Gogh - Riskjmuseum...). <br/>Thank you very much to Wouter and his family to let us spend a weekend is his very nice flat. "
